,ACCOUNT,SITE_ADDR_1_2019,SITE_ADDR_3_2019
8500,560660000024,3713 JARDIN ST,77005
8501,560660000025,3717 JARDIN ST,77005
8502,560660000026,3723 JARDIN ST,77005
8503,560660000027,3727 JARDIN ST,77005
8504,560660000030,3735 JARDIN ST,77005
8505,560660000031,3739 JARDIN ST,77005
8506,560660000034,3755 JARDIN ST,77005
8507,560660000036,3759 JARDIN ST,77005
8508,560660000039,3771 JARDIN ST,77005
8509,560660000040,3775 JARDIN ST,77005
8510,560660000041,3779 JARDIN ST,77005
8511,560660000042,3783 JARDIN ST,77005
8512,560660000043,3780 INGOLD ST,77005
8513,560660000044,3762 INGOLD ST,77005
8514,560660010001,3763 JARDIN ST,77005
8515,560670000001,3784 JARDIN ST,77005
8516,560670000002,3780 JARDIN ST,77005
8517,560670000003,3776 JARDIN ST,77005
8518,560670000004,3772 JARDIN ST,77005
8519,560670000005,3768 JARDIN ST,77005
8520,560670000006,3764 JARDIN ST,77005
8521,560670000007,3760 JARDIN ST,77005
8522,560670000008,3756 JARDIN ST,77005
8523,560670000009,3752 JARDIN ST,77005
8524,560670000010,3748 JARDIN ST,77005
8525,560670000011,3744 JARDIN ST,77005
8526,560670000012,3740 JARDIN ST,77005
8527,560670000014,3732 JARDIN ST,77005
8528,560670000015,3728 JARDIN ST,77005
8529,560670000016,3724 JARDIN ST,77005
8530,560670000017,3720 JARDIN ST,77005
8531,560670000018,3716 JARDIN ST,77005
8532,560670000019,3712 JARDIN ST,77005
8533,560670000020,3708 JARDIN ST,77005
8534,560670000021,3702 JARDIN ST,77005
8535,560670000022,3701 UNIVERSITY BLVD,77005
8536,560670000023,3707 UNIVERSITY BLVD,77005
8537,560670000024,3711 UNIVERSITY BLVD,77005
8538,560670000025,3715 UNIVERSITY BLVD,77005
8539,560670000026,3719 UNIVERSITY BLVD,77005
8540,560670000027,3723 UNIVERSITY BLVD,77005
8541,560670000029,3731 UNIVERSITY BLVD,77005
8542,560670000030,3735 UNIVERSITY BLVD,77005
8543,560670000031,3739 UNIVERSITY BLVD,77005
8544,560670000032,3743 UNIVERSITY BLVD,77005
8545,560670000033,3747 UNIVERSITY BLVD,77005
8546,560670000034,3751 UNIVERSITY BLVD,77005
8547,560670000035,3755 UNIVERSITY BLVD,77005
8548,560670000036,3759 UNIVERSITY BLVD,77005
8549,560670000037,3763 UNIVERSITY BLVD,77005
8550,560670000038,3767 UNIVERSITY BLVD,77005
8551,560670000039,3771 UNIVERSITY BLVD,77005
8552,560670000040,3775 UNIVERSITY BLVD,77005
8553,560670000041,3779 UNIVERSITY BLVD,77005
8554,560670000042,3783 UNIVERSITY BLVD,77005
8555,560670010001,3775 INGOLD ST,77005
8556,560670020001,3731 INGOLD ST,77005
8557,560670030001,3741 JARDIN ST,77005
8558,561210000010,2019 W ALABAMA ST,77098
8559,561210000019,2014 SUL ROSS ST,77098
8560,561210000020,2018 SUL ROSS ST,77098
8561,561210000021,2024 SUL ROSS ST,77098
8562,561210000023,2032 SUL ROSS ST,77098
8563,561210000025,2038 SUL ROSS ST,77098
8564,561210000026,2042 SUL ROSS ST,77098
8565,561210000027,2048 SUL ROSS ST,77098
8566,561210000028,2052 SUL ROSS ST,77098
8567,561210000037,2028 SUL ROSS ST,77098
8568,561210000038,2036 SUL ROSS ST,77098
8569,561210000040,2034 SUL ROSS ST,77098
8570,561220000002,2051 SUL ROSS ST,77098
8571,561220000006,2035 SUL ROSS ST,77098
8572,561220000007,2031 SUL ROSS ST,77098
8573,561220000008,2025 SUL ROSS ST,77098
8574,561220000009,2021 SUL ROSS ST,77098
8575,561220000010,2017 SUL ROSS ST,77098
8576,561220000011,2015 SUL ROSS ST,77098
8577,561220000012,2011 SUL ROSS ST,77098
8578,561220000014,2007 SUL ROSS ST,77098
8579,561220000018,2014 BRANARD ST,77098
8580,561220000019,2018 BRANARD ST,77098
8581,561220000022,2026 BRANARD ST,77098
8582,561220000023,2028 BRANARD ST,77098
8583,561220000025,2040 BRANARD ST,77098
8584,561220000026,2044 BRANARD ST,77098
8585,561220000029,2056 BRANARD ST,77098
8586,561220000030,2058 BRANARD ST,77098
8587,561220000032,2055 SUL ROSS ST,77098
8588,561220000033,3906 MCDUFFIE ST,77098
8589,561230000002,2051 BRANARD ST,77098
8590,561230000003,2049 BRANARD ST,77098
8591,561230000004,2047 BRANARD ST,77098
8592,561230000005,2041 BRANARD ST,77098
8593,561230000006,2037 BRANARD ST,77098
8594,561230000007,2031 BRANARD ST,77098
8595,561230000008,2027 BRANARD ST,77098
8596,561230000009,2023 BRANARD ST,77098
8597,561230000012,2015 BRANARD ST,77098
8598,561230000013,2009 BRANARD ST,77098
8599,561230000017,2008 W MAIN ST,77098
8600,561230000024,2034 W MAIN ST,77098
8601,561230000025,2038 W MAIN ST,77098
8602,561230000027,2046 W MAIN ST,77098
8603,561230000029,2054 W MAIN ST,77098
8604,561230000031,2002 W MAIN ST,77098
8605,561230000032,2012 W MAIN ST,77098
8606,561230000033,2010 W MAIN ST,77098
8607,561240000001,2055 W MAIN ST,77098
8608,561240000002,2051 W MAIN ST,77098
8609,561240000003,2045 W MAIN ST,77098
8610,561240000005,2039 W MAIN ST,77098
8611,561240000006,2035 W MAIN ST,77098
8612,561240000007,2031 W MAIN ST,77098
8613,561240000009,2021 MAIN ST,77098
8614,561240000011,2017 MAIN ST,77098
8615,561240000013,2009 W MAIN ST,77098
8616,561240000016,4118 MCDUFFIE ST,77098
8617,561240000019,2010 COLQUITT ST,77098
8618,561240000022,2030 COLQUITT ST,77098
8619,561240000033,4116 MCDUFFIE ST,77098
8620,561240000034,4114 MCDUFFIE ST,77098
8621,561240000035,4112 MCDUFFIE ST,77098
8622,561240000036,4110 MCDUFFIE ST,77098
8623,561240000037,2020 COLQUITT ST,77098
8624,561240000038,2024 COLQUITT ST,77098
8625,561250000002,2055 COLQUITT ST,77098
8626,561250000007,2033 COLQUITT ST,77098
8627,561250000008,2029 COLQUITT ST,77098
8628,561250000011,2017 COLQUITT ST,77098
8629,561250000017,2016 RICHMOND AVE,77098
8630,561250000032,2001 COLQUITT ST,77098
8631,561250000033,4210 MCDUFFIE ST,77098
8632,561250000034,4208 MCDUFFIE ST,77098
8633,561270000003,2610 GREENBRIAR DR,77098
8634,561270000004,2616 GREENBRIAR DR,77098
8635,561270000010,2638 GREENBRIAR DR,77098
8636,561270000011,2644 GREENBRIAR DR,77098
8637,561270000016,2810 GREENBRIAR DR,77098
8638,561270000020,2801 NEWMAN ST,77098
8639,561270000022,2719 NEWMAN ST,77098
8640,561270000023,2717 NEWMAN ST,77098
8641,561270000024,2705 NEWMAN ST,77098
8642,561270000025,2703 NEWMAN ST,77098
8643,561270000043,2707 NEWMAN ST,77098
8644,561270000044,2701 NEWMAN ST,77098
8645,561270000045,2715 NEWMAN ST,77098
8646,561270000046,2721 NEWMAN ST,77098
8647,561270000047,2815 NEWMAN ST,77098
8648,561270000048,2817 NEWMAN ST,77098
8649,561280000005,2622 NEWMAN ST,77098
8650,561280000010,2716 NEWMAN ST,77098
8651,561280000015,2812 NEWMAN ST,77098
8652,561280000017,2811 WESTGATE ST,77098
8653,561280000019,2701 WESTGATE ST,77098
8654,561280000020,2803 WESTGATE ST,77098
8655,561280000025,2629 WESTGATE ST B,77098
8656,561280000026,2625 WESTGATE ST,77098
8657,561280000027,2623 WESTGATE ST,77098
8658,561280000028,2617 WESTGATE ST,77098
8659,561280000033,2808 NEWMAN ST,77098
8660,561280000034,2728 NEWMAN ST,77098
8661,561280000035,2800 NEWMAN ST,77098
8662,561280000036,2720 NEWMAN ST,77098
8663,561280000037,2804 NEWMAN ST,77098
8664,561280000038,2724 NEWMAN ST,77098
8665,561280000039,2621 WESTGATE ST,77098
8666,561280000040,2619 WESTGATE ST,77098
8667,561280000041,2703 WESTGATE ST,77098
8668,561280000042,2627 WESTGATE ST,77098
8669,561280000043,2801 WESTGATE ST,77098
8670,561280000044,2629 WESTGATE ST A,77098
8671,561280000045,2631 WESTGATE ST,77098
8672,561280000046,2633 WESTGATE ST,77098
8673,561290000003,2608 WESTGATE ST,77098
8674,561290000008,2626 WESTGATE ST,77098
8675,561290000009,2630 WESTGATE ST,77098
8676,561290000012,2648 WESTGATE ST,77098
8677,561290000013,2654 WESTGATE ST,77098
8678,561290000015,2810 WESTGATE ST,77098
8679,561290000017,2622 WESTGATE ST,77098
8680,561290000018,2632 WESTGATE ST,77098
8681,561290000019,2650 WESTGATE ST,77098
8682,561290000020,2652 WESTGATE ST,77098
8683,561290010001,2610 WESTGATE ST,77098
8684,561290010002,2612 WESTGATE ST,77098
8685,561290020001,2624 NEWMAN ST,77098
8686,561290020002,2626 NEWMAN ST,77098
8687,561290030001,2618 GREENBRIAR DR,77098
8688,561290030002,2620 GREENBRIAR DR,77098
8689,561290040001,2807 NEWMAN ST,77098
8690,561290040002,2809 NEWMAN ST,77098
8691,561290040003,2813 NEWMAN ST,77098
8692,561290050001,2816 NEWMAN ST,77098
8693,561290050002,2814 NEWMAN ST,77098
8694,561290060001,2622 GREENBRIAR DR,77098
8695,561290060002,2624 GREENBRIAR DR,77098
8698,561290070001,2800 GREENBRIAR DR,77098
8699,561830000004,1647 RICHMOND AVE,77006
8700,561890000001,4039 SOUTHWESTERN ST,77005
8701,561890000002,4031 SOUTHWESTERN ST,77005
8702,561890000003,4029 SOUTHWESTERN ST,77005
8703,561890000004,4025 SOUTHWESTERN ST,77005
8704,561890000005,4019 SOUTHWESTERN ST,77005
8705,561890000006,4015 SOUTHWESTERN ST,77005
8706,561890000008,4011 SOUTHWESTERN ST,77005
8707,561890000009,6602 WESLAYAN ST,77005
8708,561890000010,6608 WESLAYAN ST,77005
8709,561890000011,6610 WESLAYAN ST,77005
8710,561890000012,4017 SOUTHWESTERN ST,77005
8711,561900000001,4037 MARQUETTE ST,77005
8712,561900000002,4033 MARQUETTE ST,77005
8713,561900000003,4029 MARQUETTE ST,77005
8714,561900000004,4025 MARQUETTE ST,77005
8715,561900000005,4017 MARQUETTE ST,77005
8716,561900000007,4015 MARQUETTE ST,77005
8717,561900000008,4011 MARQUETTE ST,77005
8718,561900000009,6520 WESLAYAN ST,77005
8719,561900000010,6522 WESLAYAN ST,77005
8720,561900000011,6524 WESLAYAN ST,77005
8721,561900000012,6532 WESLAYAN ST,77005
8722,561900000013,4010 SOUTHWESTERN ST,77005
8723,561900000015,4018 SOUTHWESTERN ST,77005
8724,561900000016,4022 SOUTHWESTERN ST,77005
8725,561900000017,4028 SOUTHWESTERN ST,77005
8726,561900000018,4034 SOUTHWESTERN ST,77005
8727,561900000019,4040 SOUTHWESTERN ST,77005
8728,561900000020,4021 MARQUETTE ST,77005
8729,561910000001,4039 VILLANOVA ST,77005
8730,561910000002,4035 VILLANOVA ST,77005
8731,561910000003,4031 VILLANOVA ST,77005
8732,561910000004,4029 VILLANOVA ST,77005
8733,561910000005,4025 VILLANOVA ST,77005
8734,561910000007,4015 VILLANOVA ST,77005
8735,561910000008,4011 VILLANOVA ST,77005
8736,561910000011,4002 MARQUETTE ST,77005
8737,561910000014,4014 MARQUETTE ST,77005
8738,561910000015,4018 MARQUETTE ST,77005
8739,561910000016,4024 MARQUETTE ST,77005
8740,561910000018,4030 MARQUETTE ST,77005
8741,561910000019,4034 MARQUETTE ST,77005
8742,561910000020,4038 MARQUETTE ST,77005
8743,561910000022,4005 VILLANOVA ST,77005
8744,561910000023,4010 MARQUETTE ST,77005
8745,561920000001,4040 VILLANOVA ST,77005
8746,561920000002,4036 VILLANOVA ST,77005
8747,561920000003,4032 VILLANOVA ST,77005
8748,561920000004,4026 VILLANOVA ST,77005
8749,561920000005,4020 VILLANOVA ST,77005
8750,561920000006,4018 VILLANOVA ST,77005
8751,561920000007,4016 VILLANOVA ST,77005
8752,561920000008,4012 VILLANOVA ST,77005
8753,561920000009,6440 WESLAYAN ST,77005
8754,561920000010,6444 WESLAYAN ST,77005
8755,562010000033,803 ROSINE ST,77019
8756,562010000034,805 ROSINE ST,77019
8757,562010000035,807 ROSINE ST,77019
8758,562010000036,811 ROSINE ST,77019
8759,562010000037,809 ROSINE ST,77019
8760,562010000038,815 ROSINE ST,77019
8761,562230000024,2629 PECKHAM ST,77098
8762,562240000023,2635 PERSA ST,77098
8763,562240000024,2631 PERSA ST,77098
8764,562240000025,2625 PERSA ST,77098
8765,562240000026,2621 PERSA ST,77098
8766,562240000027,2619 PERSA ST,77098
8767,562250000005,2618 PERSA ST,77098
8768,562250000006,2622 PERSA ST,77098
8769,562250000008,2630 PERSA ST,77098
8770,562250000009,2634 PERSA ST,77098
8771,562250000010,2638 PERSA ST,77098
8772,562250000023,2635 GREENBRIAR DR,77098
8773,562250000024,2631 GREENBRIAR DR,77098
8774,562250000027,2619 GREENBRIAR DR,77098
8775,562250000028,2617 GREENBRIAR DR,77098
8776,562450010001,2415 SAN FELIPE ST 1,77019
8777,562450010002,2415 SAN FELIPE ST 2,77019
8778,562450010003,2415 SAN FELIPE ST 3,77019
8779,562450010004,2415 SAN FELIPE ST 4,77019
8780,562450010005,2415 SAN FELIPE ST 5,77019
8781,562450010006,2415 SAN FELIPE ST 6,77019
8782,562450010007,2415 SAN FELIPE ST 7,77019
8783,562450010008,2415 SAN FELIPE ST 8,77019
8784,562450010009,2415 SAN FELIPE ST 9,77019
8785,562450010010,2415 SAN FELIPE ST 10,77019
8786,562450010011,2415 SAN FELIPE ST 11,77019
8787,562450010013,2415 SAN FELIPE ST 13,77019
8788,562450010014,2415 SAN FELIPE ST 14,77019
8789,562450010015,2415 SAN FELIPE ST 15,77019
8790,562450010016,2415 SAN FELIPE ST 16,77019
8791,562450010017,2415 SAN FELIPE ST 17,77019
8792,562450010018,2415 SAN FELIPE ST 18,77019
8793,562450010019,2415 SAN FELIPE ST 19,77019
8794,562450010020,2415 SAN FELIPE ST 20,77019
8795,562460020001,2415 SAN FELIPE ST 22,77019
8796,562460020002,2415 SAN FELIPE ST 21,77019
8797,562460030001,2415 SAN FELIPE ST,77019
8798,562510010002,1712 BANKS ST,77098
8799,562510010004,1714 BANKS ST,77098
8800,562510010005,1718 BANKS ST,77098
8801,562510010008,1727 VASSAR ST,77098
8802,562510010009,1719 VASSAR ST,77098
8803,562510010010,1715 VASSAR ST,77098
8804,562510010011,1713 VASSAR ST,77098
8805,562510020001,1710 VASSAR ST,77098
8806,562510020002,1714 VASSAR ST,77098
8807,562520000005,1717 BANKS ST,77098
8808,562520000008,1728 MILFORD ST,77098
8809,562520000009,1724 MILFORD ST,77098
8810,562520000010,1720 MILFORD ST,77098
8811,562520000011,1714 MILFORD ST,77098
8812,562520000012,1710 MILFORD ST,77098
8813,562520000013,1706 MILFORD ST,77098
8814,562520000014,1702 MILFORD ST,77006
8815,562520000015,1719 BANKS ST,77098
8816,562520000016,1721 BANKS ST,77098
8817,562530000001,1701 MILFORD ST,77098
8818,562530000003,1713 MILFORD ST,77098
8819,562530000004,1715 MILFORD ST,77098
8820,562530000005,1723 MILFORD ST,77098
8821,562530000007,1725 MILFORD ST,77098
8822,562530000008,1728 NORTH BLVD,77098
8823,562530000009,1720 NORTH BLVD,77098
8824,562530000010,1716 NORTH BLVD,77098
8825,562530000011,1706 NORTH BLVD,77098
8826,562530000012,1702 NORTH BLVD,77006
8827,562530000014,1707 MILFORD ST,77098
8828,562540000001,1705 NORTH BLVD,77098
8829,562540000002,1715 NORTH BLVD,77098
8830,562540000003,1721 NORTH BLVD,77098
8831,562540000005,1727 NORTH BLVD,77098
8832,562540000006,1728 SOUTH BLVD,77098
8833,562540000007,1714 SOUTH BLVD,77098
8834,562540000008,1710 SOUTH BLVD,77098
8835,562540000010,1702 SOUTH BLVD,77006
8836,562550000001,1707 SOUTH BLVD,77098
8837,562550000015,1715 SOUTH BLVD,77098
8838,562710000014,4010 WOODHEAD ST,77098
8839,562710010001,1815 BRANARD ST,77098
8840,562710010002,1813 BRANARD ST,77098
8841,562720000005,4106 WOODHEAD ST,77098
8842,562720000010,4112 WOODHEAD ST,77098
8843,562720000014,1802 COLQUITT ST,77098
8844,562720000015,1804 COLQUITT ST,77098
8845,562720000016,4116 WOODHEAD ST,77098
8846,562720000017,1803 W MAIN ST,77098
8847,562720000018,1801 W MAIN ST,77098
8848,562720000019,4110 WOODHEAD ST,77098
8849,562830000001,1658 VASSAR ST,77006
8850,562830000003,1652 VASSAR ST,77006
8851,562830000004,1648 VASSAR ST,77006
8852,562830000005,1644 VASSAR ST,77006
8853,562830000007,1636 VASSAR ST,77006
8854,562830000008,1630 VASSAR ST,77006
8855,562830000009,1628 VASSAR ST,77006
8856,562830000010,1624 VASSAR ST,77006
8857,562830000011,1620 VASSAR ST,77006
8858,562830000012,1616 VASSAR ST,77006
8859,562830000013,1612 VASSAR ST,77006
8860,562830000014,1608 VASSAR ST,77006
8861,562830000015,1600 VASSAR ST,77006
8862,562830000017,1640 VASSAR ST,77006
8863,562840000001,1659 VASSAR ST,77006
8864,562840000002,1655 VASSAR ST,77006
8865,562840000003,1651 VASSAR ST,77006
8866,562840000004,1647 VASSAR ST,77006
8867,562840000005,1643 VASSAR ST,77006
8868,562840000006,1639 VASSAR ST,77006
8869,562840000007,1631 VASSAR ST,77006
8870,562840000008,1629 VASSAR ST,77006
8871,562840000009,1627 VASSAR ST,77006
8872,562840000010,1625 VASSAR ST,77006
8873,562840000011,1619 VASSAR ST,77006
8874,562840000012,1615 VASSAR ST,77006
8875,562840000013,1611 VASSAR ST,77006
8876,562840000014,1607 VASSAR ST,77006
8877,562840000015,1601 VASSAR ST,77006
8878,562840000016,1602 BANKS ST,77006
8879,562840000017,1608 BANKS ST,77006
8880,562840000018,1612 BANKS ST,77006
8881,562840000019,1616 BANKS ST,77006
8882,562840000021,1626 BANKS ST,77006
8883,562840000023,1630 BANKS ST,77006
8884,562840000024,1638 BANKS ST,77006
8885,562840000025,1640 BANKS ST,77006
8886,562840000026,1644 BANKS ST,77006
8887,562840000027,1648 BANKS ST,77006
8888,562840000028,1652 BANKS ST,77006
8889,562840000029,1656 BANKS ST,77006
8890,562840000030,1658 BANKS ST,77006
8891,562840000032,1624 BANKS ST,77006
8892,562850000001,1657 BANKS ST,77006
8893,562850000002,1655 BANKS ST,77006
8894,562850000003,1651 BANKS ST,77006
8895,562850000004,1645 BANKS ST,77006
8896,562850000005,1641 BANKS ST,77006
8897,562850000006,1637 BANKS ST,77006
8898,562850000007,1633 BANKS ST,77006
8899,562850000008,1629 BANKS ST,77006
8900,562850000009,1627 BANKS ST,77006
8901,562850000010,1623 BANKS ST,77006
8902,562850000011,1615 BANKS ST,77006
8903,562850000013,1611 BANKS ST,77006
8904,562850000014,1605 BANKS ST,77006
8905,562850000015,1601 BANKS ST,77006
8906,562850000016,1604 MILFORD ST,77006
8907,562850000017,1610 MILFORD ST,77006
8908,562850000018,1614 MILFORD ST,77006
8909,562850000019,1618 MILFORD ST,77006
8910,562850000020,1622 MILFORD ST,77006
8911,562850000021,1626 MILFORD ST,77006
8912,562850000023,1630 MILFORD ST,77006
8913,562850000024,1636 MILFORD ST,77006
8914,562850000025,1640 MILFORD ST,77006
8915,562850000026,1644 MILFORD ST,77006
8916,562850000027,1648 MILFORD ST,77006
8917,562850000028,1652 MILFORD ST,77006
8918,562850000029,1656 MILFORD ST,77006
8919,562850000030,1660 MILFORD ST,77006
8920,562860000001,1659 MILFORD ST,77006
8921,562860000002,1655 MILFORD ST,77006
8922,562860000003,1649 MILFORD ST,77006
8923,562860000004,1645 MILFORD ST,77006
8924,562860000005,1641 MILFORD ST,77006
8925,562860000006,1639 MILFORD ST,77006
8926,562860000009,1627 MILFORD ST,77006
8927,562860000010,1623 MILFORD ST,77006
8928,562860000011,1619 MILFORD ST,77006
8929,562860000012,1615 MILFORD ST,77006
8930,562860000013,1609 MILFORD ST,77006
8931,562860000014,1601 MILFORD ST,77006
8932,562860000024,1635 MILFORD ST,77006
8933,570310000025,402 W SAULNIER ST,77019
8934,570310000030,502 W SAULNIER ST,77019
8935,570310000032,510 W SAULNIER ST,77019
8936,570310000033,514 W SAULNIER ST,77019
8937,570310000035,602 W SAULNIER ST,77019
8938,570310000037,612 W SAULNIER ST,77019
8939,570310000039,400 W SAULNIER ST,77019
8940,570310000040,404 W SAULNIER ST,77019
8941,570320000007,509 W SAULNIER ST,77019
8942,570320000015,317 W SAULNIER ST,77019
8943,570320000022,308 W POLK ST,77019
8944,570320000028,418 W POLK,77019
8945,570320000034,602 POLK ST,77019
8946,570330000007,511 W POLK ST,77019
8947,570330000015,321 W POLK ST,77019
8948,570330000024,318 W CLAY ST,77019
8949,570340000001,617 W CLAY ST,77019
8950,570340000002,611 W CLAY ST,77019
8951,570340000022,312 W BELL ST,77019
8952,570340000025,402 W BELL ST,77019
8953,570340000026,408 W BELL ST,77019
8954,570340000028,416 W BELL ST,77019
8955,570340000034,520 W BELL ST,77019
8956,570340000043,600 W BELL ST,77019
8957,570350000008,507 W BELL ST,77019
8958,570350000014,401 W BELL ST,77019
8959,570350000017,311 W BELL ST,77019
8960,570350000027,414 W PIERCE ST,77019
8961,570350000029,420 W PIERCE ST,77019
8962,570350000032,512 W PIERCE ST,77019
8963,570350000033,516 W PIERCE ST,77019
8964,570350000041,608 W PIERCE ST,77019
8965,570350000042,606 W PIERCE ST,77019
8966,570360000001,615 W PIERCE ST,77019
8967,570360000004,601 W PIERCE ST,77019
8968,570360000005,517 W PIERCE ST,77019
8969,570360000009,501 W PIERCE ST,77019
8970,570360000015,317 W PIERCE ST,77019
8971,570360000018,307 W PIERCE ST,77019
8972,570360000021,308 W GRAY ST,77019
8973,570360010001,518 W BELL ST,77019
8974,570360010002,516 W BELL ST,77019
8975,570360010003,514 W BELL ST,77019
