,address,zip_code
2399,2031 VERMONT ST,77019
2400,2033 VERMONT ST,77019
2401,2034 BAILEY ST,77006
2402,2038 BAILEY ST,77006
2403,204 BREMOND ST,77006
2404,204 HYDE PARK BLVD,77006
2405,204 MARSHALL ST 1,77006
2406,204 MARSHALL ST 2,77006
2407,204 MARSHALL ST 3,77006
2408,204 MARSHALL ST 4,77006
2409,204 MARSHALL ST 5,77006
2410,204 WILLARD ST,77006
2411,2042 BAILEY ST,77006
2412,2046 BAILEY ST,77006
2413,205 DENNIS ST,77006
2414,205 DREW ST,77006
2415,205 HAWTHORNE ST,77006
2416,205 MCGOWEN ST,77006
2417,205 PORTLAND ST,77006
2418,2050 BAILEY ST,77006
2419,2054 BAILEY ST,77006
2420,206 BREMOND ST,77006
2421,206 FARGO ST,77006
2422,206 HAWTHORNE ST,77006
2423,206 HAWTHORNE ST A,77006
2424,206 HYDE PARK BLVD,77006
2425,206 MARSHALL ST,77006
2426,206 WILLARD ST,77006
2427,207 DREW ST,77006
2428,207 MCGOWEN ST,77006
2429,207 PORTLAND ST,77006
2430,208 BREMOND ST,77006
2431,208 EMERSON ST,77006
2432,208 HAWTHORNE ST,77006
2433,208 PACIFIC,77006
2434,208 W DREW AVE,77006
2435,208 WESTMORELAND ST,77006
2436,208 WILLARD ST,77006
2437,209 AVONDALE ST,77006
2438,209 DENNIS ST,77006
2439,209 DREW ST,77006
2440,209 MCGOWEN ST,77006
2441,209 STRATFORD ST A,77006
2442,209 STRATFORD ST B,77006
2443,209 STRATFORD ST C,77006
2444,209 W DREW ST,77006
2445,210 BREMOND ST,77006
2446,210 HAWTHORNE ST,77006
2447,210 HAWTHORNE ST A,77006
2448,210 PACIFIC,77006
2449,210 STRATFORD ST,77006
2450,210 STRATFORD ST A,77006
2451,210 STRATFORD ST B,77006
2452,2101 MORGAN ST,77006
2453,2101 WHITNEY ST,77006
2454,2102 GILLETTE ST,77006
2455,2102 STANFORD ST,77006
2456,2103 CONVERSE,77006
2457,2103 GILLETTE ST,77006
2458,2103 MASON ST,77006
2459,2103 WHITNEY ST,77006
2460,2104 GILLETTE ST,77006
2461,2105 CROCKER ST,77006
2462,2105 MASON ST,77006
2463,2105 MORGAN ST,77006
2464,2105 WHITNEY ST,77006
2465,2106 CROCKER ST,77006
2466,2106 GENESEE ST,77006
2467,2106 GILLETTE ST,77006
2468,2107 CONVERSE ST,77006
2469,2107 GILLETTE ST,77006
2470,2107 MASON ST,77006
2471,2107 MORGAN ST,77006
2472,2107 TAFT ST,77006
2473,2108 CROCKER ST,77006
2474,2108 GENESEE ST,77006
2475,2108 GILLETTE ST,77006
2476,2109 COMMONWEALTH ST,77006
2477,2109 CROCKER ST,77006
2478,2109 MORGAN ST,77006
2479,211 AVONDALE ST,77006
2480,211 DENNIS ST,77006
2481,211 HAWTHORNE ST,77006
2482,211 MCGOWEN ST,77006
2483,2110 CROCKER ST,77006
2484,2110 DUNLAVY ST,77006
2485,2110 GENESEE ST,77006
2486,2110 GILLETTE ST,77006
2487,2110 MASON ST,77006
2488,2110 MORGAN ST,77006
2489,2111 GILLETTE ST,77006
2490,2111 STANFORD ST,77006
2491,2111 TAFT ST,77006
2492,2111 WAUGH DR 1,77006
2493,2112 DUNLAVY ST,77006
2494,2112 GILLETTE ST,77006
2495,2112 MASON ST,77006
2496,2112 WINDSOR LN,77006
2497,2113 CROCKER ST,77006
2498,2113 STANFORD ST,77006
2499,2113 WAUGH DR 1,77006
2500,2114 CROCKER ST,77006
2501,2114 GILLETTE ST,77006
2502,2114 MASON ST,77006
2503,2114 WINDSOR LN,77006
2504,2115 COMMONWEALTH ST,77006
2505,2115 GILLETTE ST,77006
2506,2115 HOPKINS ST,77006
2507,2115 STANFORD ST,77006
2508,2115 TAFT ST,77006
2509,2115 WAUGH DR 1,77006
2510,2116 MASON ST,77006
2511,2116 SUTTON ST,77006
2512,2116 WINDSOR LN,77006
2513,2117 CROCKER ST,77006
2514,2117 HOPKINS ST,77006
2515,2117 STANFORD ST,77006
2516,2117 WAUGH DR 1,77006
2517,2118 CROCKER ST,77006
2518,2118 GENESEE ST,77006
2519,2118 MASON ST,77006
2520,2119 CONVERSE ST A,77006
2521,2119 CONVERSE ST B,77006
2522,2119 CONVERSE ST C,77006
2523,2119 GILLETTE ST,77006
2524,2119 HOPKINS ST,77006
2525,2119 TAFT ST,77006
2526,2119 WAUGH DR 1,77006
2527,212 BREMOND ST,77006
2528,212 DENNIS ST,77006
2529,212 HAWTHORNE ST,77006
2530,212 PORTLAND ST,77006
2531,212 W DREW AVE,77006
2532,2120 CONVERSE ST,77006
2533,2120 DUNLAVY ST,77006
2534,2120 GENESEE ST,77006
2535,2120 GILLETTE ST,77006
2536,2120 MASON ST,77006
2537,2120 WHITNEY ST,77006
2538,2121 CROCKER ST,77006
2539,2122 GILLETTE ST,77006
2540,2123 GILLETTE ST,77006
2541,2123 TAFT ST,77006
2542,2124 GILLETTE ST,77006
2543,2124 WHITNEY ST,77006
2544,2126 GILLETTE ST,77006
2545,2127 GILLETTE ST,77006
2546,2127 TAFT ST,77006
2547,2128 GILLETTE ST,77006
2548,2128 WHITNEY ST,77006
2549,213 AVONDALE ST,77006
2550,213 DENNIS ST,77006
2551,213 W DREW ST,77006
2552,2130 GILLETTE ST,77006
2553,2131 GILLETTE ST,77006
2554,2132 GILLETTE ST,77006
2555,2135 GILLETTE ST,77006
2556,2139 GILLETTE ST,77006
2557,214 BREMOND ST,77006
2558,214 EMERSON ST,77006
2559,214 HAWTHORNE ST A,77006
2560,214 HAWTHORNE ST B,77006
2561,214 WESTMORELAND ST,77006
2562,2143 GILLETTE ST,77006
2563,2147 GILLETTE ST,77006
2564,215 AVONDALE ST,77006
2565,215 DENNIS ST,77006
2566,215 EMERSON ST,77006
2567,215 FARGO ST,77006
2568,215 HAWTHORNE ST,77006
2569,215 MARSHALL ST,77006
2570,215 MCGOWEN ST,77006
2571,215 PORTLAND ST,77006
2572,215 WESTMORELAND ST,77006
2573,2150 LARCHMONT RD,77027
2574,216 BREMOND ST,77006
2575,216 EMERSON ST,77006
2576,216 HAWTHORNE ST A,77006
2577,216 HAWTHORNE ST B,77006
2578,216 STRATFORD ST 1,77006
2579,216 STRATFORD ST 2,77006
2580,216 STRATFORD ST 3,77006
2581,216 STRATFORD ST 4,77006
2582,216 STRATFORD ST 5,77006
2583,216 W DREW AVE,77006
2584,217 DENNIS ST,77006
2585,217 MCGOWEN ST,77006
2586,217 PORTLAND ST,77006
2587,217 W DREW ST,77006
2588,218 BREMOND ST,77006
2589,218 EMERSON ST,77006
2590,218 HAWTHORNE ST,77006
2591,218 STRATFORD ST 1,77006
2592,218 STRATFORD ST 2,77006
2593,218 STRATFORD ST 3,77006
2594,218 STRATFORD ST 4,77006
2595,218 STRATFORD ST 5,77006
2596,219 DENNIS ST,77006
2597,219 EMERSON ST,77006
2598,219 HAWTHORNE ST,77006
2599,219 MCGOWEN ST,77006
2600,219 PORTLAND ST,77006
2601,22 COURTLANDT PL,77006
2602,22 SOUTHSIDE CIR,77025
2603,220 AVONDALE ST,77006
2604,220 BREMOND ST,77006
2605,220 EMERSON ST,77006
2606,220 MARSHALL ST,77006
2607,220 WESTMORELAND ST,77006
2608,2200 MONTROSE BLVD,77006
2609,2201 COMMONWEALTH ST,77006
2610,2201 CROCKER ST,77006
2611,2201 YUPON ST,77006
2612,2202 COMMONWEALTH,77006
2613,2202 WHITNEY ST,77006
2614,2203 COMMONWEALTH ST,77006
2615,2203 CROCKER ST,77006
2616,2203 YUPON ST,77006
2617,2204 CONVERSE ST,77006
2618,2204 TAFT ST,77006
2619,2204 WHITNEY ST,77006
2620,2205 COMMONWEALTH ST,77006
2621,2205 MORGAN ST,77006
2622,2205 YUPON ST,77006
2623,2206 CONVERSE ST,77006
2624,2206 WHITNEY ST,77006
2625,2208 COMMONWEALTH,77006
2626,2208 CONVERSE ST,77006
2627,2208 GENESEE ST,77006
2628,2208 MASON ST,77006
2629,2208 TAFT ST,77006
2630,2208 WHITNEY ST,77006
2631,2209 COMMONWEALTH ST,77006
2632,2209 GRANT ST,77006
2633,2209 MORGAN ST,77006
2634,221 AVONDALE ST,77006
2635,221 EMERSON ST,77006
2636,221 MCGOWEN ST,77006
2637,221 PORTLAND ST,77006
2638,221 W DREW ST,77006
2639,2210 CONVERSE ST,77006
2640,2210 MASON ST,77006
2641,2210 STANFORD ST,77006
2642,2210 WHITNEY ST,77006
2643,2211 COMMONWEALTH ST,77006
2644,2212 CONVERSE ST,77006
2645,2212 MASON ST,77006
2646,2212 TAFT ST,77006
2647,2212 WHITNEY ST,77006
2648,2213 COMMONWEALTH ST,77006
2649,2213 GRANT ST,77006
2650,2214 MASON ST,77006
2651,2214 STANFORD ST,77006
2652,2215 COMMONWEALTH ST,77006
2653,2215 MORGAN ST,77006
2654,2216 MASON ST,77006
2655,2216 STANFORD ST,77006
2656,2216 TAFT ST,77006
2657,2219 MORGAN ST,77006
2658,222 AVONDALE ST,77006
2659,222 EMERSON ST,77006
2660,222 MARSHALL ST,77006
2661,222 WESTMORELAND ST,77006
2662,2220 TAFT ST,77006
2663,2221 TAFT ST,77006
2664,2223 HOPKINS ST,77006
2665,2223 MORGAN ST,77006
2666,2223 TAFT ST,77006
2667,2224 TAFT ST,77006
2668,2225 HOPKINS ST,77006
2669,2225 TAFT ST,77006
2670,2227 HOPKINS ST,77006
2671,2227 MORGAN ST,77006
2672,223 AVONDALE ST,77006
2673,223 MCGOWEN ST,77006
2674,223 PORTLAND ST,77006
2675,2230 ALBANS RD,77005
2676,224 AVONDALE ST,77006
2677,224 B WILLARD ST,77006
2678,224 C WILLARD ST,77006
2679,224 EMERSON ST,77006
2680,224 WILLARD ST A,77006
2681,2243 W ALABAMA ST A #14,77098
2682,225 AVONDALE ST,77006
2683,225 MCGOWEN ST,77006
2684,227 AVONDALE ST,77006
2685,227 MCGOWEN ST,77006
2686,227 WESTHEIMER RD A,77006
2687,227 WESTHEIMER RD B,77006
2688,227 WESTHEIMER RD C,77006
2689,228 A WILLARD ST,77006
2690,228 B WILLARD ST,77006
2691,228 C WILLARD ST,77006
2692,229 AVONDALE ST,77006
2693,2301 WAUGH DR,77006
2694,2303 WHITNEY ST,77006
2695,2304 CROCKER ST,77006
2696,2304 DUNLAVY ST,77006
2697,2304 MASON ST,77006
2698,2304 WHITNEY ST,77006
2699,2306 DUNLAVY ST,77006
2700,2306 MASON ST,77006
2701,2306 WAUGH DR,77006
2702,2308 CONVERSE ST,77006
2703,2308 WAUGH DR,77006
2704,231 AVONDALE ST,77006
2705,2310 CONVERSE ST,77006
2706,2310 STANFORD ST,77006
2707,2310 WAUGH DR,77006
2708,2312 CONVERSE ST,77006
2709,2312 WAUGH DR,77006
2710,2314 CONVERSE ST 1,77006
2711,2314 DUNLAVY,77006
2712,2314 WAUGH DR,77006
2713,2315 STANFORD ST,77006
2714,2316 WAUGH DR,77006
2715,2317 STANFORD ST,77006
2716,2319 STANFORD ST,77006
2717,232 EMERSON ST,77006
2718,2321 COMMONWEALTH ST 2321,77006
2719,2323 COMMONWEALTH ST 2323,77006
2720,2323 YUPON ST,77006
2721,2325 COMMONWEALTH ST 2325,77006
2722,2327 COMMONWEALTH ST 2327,77006
2723,235 PORTLAND ST,77006
2724,239 PORTLAND ST,77006
2725,24 COURTLANDT PL,77006
2726,2400 YUPON ST,77006
2727,2401 COMMONWEALTH ST,77006
2728,2401 DUNLAVY ST,77006
2729,2401 MANDELL ST,77006
2730,2401 RIDGEWOOD ST,77006
2731,2401 VAN BUREN ST,77006
2732,2401 YOAKUM BLVD,77006
2733,2402 COMMONWEALTH ST,77006
2734,2402 FAIRVIEW AVE B,77006
2735,2402 FAIRVIEW AVE C,77006
2736,2402 MANDELL ST A,77006
2737,2402 MANDELL ST B,77006
2738,2402 MANDELL ST C,77006
2739,2402 MANDELL ST D,77006
2740,2402 MANDELL ST E,77006
2741,2402 MANDELL ST F,77006
2742,2402 MORGAN ST A,77006
2743,2402 VAN BUREN ST,77006
2744,2402 YUPON ST,77006
2745,2403 COMMONWEALTH ST,77006
2746,2403 MANDELL ST,77006
2747,2403 WINDSOR ST,77006
2748,2403 YUPON ST,77006
2749,2404 FAIRVIEW AVE C,77006
2750,2404 HOPKINS ST,77006
2751,2404 MORGAN ST A,77006
2752,2404 MORGAN ST B,77006
2753,2404 YUPON ST,77006
2754,2405 COMMONWEALTH ST,77006
2755,2405 GENESEE ST,77006
2756,2405 MANDELL ST,77006
2757,2405 RALPH ST,77006
2758,2405 WINDSOR ST,77006
2759,2405 YOAKUM BLVD,77006
2760,2405 YUPON ST,77006
2761,2406 STANFORD ST,77006
2762,2406 VAN BUREN ST,77006
2763,2406 WAUGH DR,77006
2764,2406 YUPON ST,77006
2765,2407 COMMONWEALTH ST,77006
2766,2407 RALPH ST,77006
2767,2407 WAUGH DR,77006
2768,2407 WINDSOR ST,77006
2769,2407 YOAKUM BLVD,77006
2770,2408 MANDELL ST,77006
2771,2408 YUPON ST,77006
2772,2409 COMMONWEALTH ST,77006
2773,2409 GENESEE ST,77006
2774,2409 RALPH ST A,77006
2775,2409 RALPH ST B,77006
2776,2409 RALPH ST C,77006
2777,2409 RALPH ST D,77006
2778,2409 RALPH ST E,77006
2779,2409 YOAKUM BLVD,77006
2780,2409 YUPON ST,77006
2781,2410 MANDELL ST,77006
2782,2410 RALPH ST,77006
2783,2411 COMMONWEALTH ST,77006
2784,2411 WHITNEY ST,77006
2785,2411 YOAKUM BLVD,77006
2786,2412 HELENA ST,77006
2787,2412 MANDELL ST,77006
2788,2412 RALPH ST,77006
2789,2412 WHITNEY ST,77006
2790,2413 COMMONWEALTH ST,77006
2791,2413 RALPH ST,77006
2792,2413 RALPH ST 1,77006
2793,2413 RALPH ST 10,77006
2794,2413 RALPH ST 11,77006
2795,2413 RALPH ST 12,77006
2796,2413 RALPH ST 13,77006
2797,2413 RALPH ST 14,77006
2798,2413 RALPH ST 15,77006
2799,2413 RALPH ST 2,77006
2800,2413 RALPH ST 3,77006
2801,2413 RALPH ST 4,77006
2802,2413 RALPH ST 5,77006
2803,2413 RALPH ST 6,77006
2804,2413 RALPH ST 7,77006
2805,2413 RALPH ST 9,77006
2806,2413 WHITNEY ST,77006
2807,2414 MANDELL ST,77006
2808,2414 RALPH ST A,77006
2809,2414 RALPH ST B,77006
2810,2414 RALPH ST C,77006
2811,2414 WHITNEY ST,77006
2812,2415 COMMONWEALTH ST,77006
2813,2415 DUNLAVY,77006
2814,2415 DUNLAVY ST,77006
2815,2415 RALPH ST A,77006
2816,2415 RALPH ST B,77006
2817,2415 YUPON ST,77006
2818,2417 COMMONWEALTH ST,77006
2819,2417 DUNLAVY ST,77006
2820,2417 RALPH ST A,77006
2821,2417 RALPH ST B,77006
2822,2417 YUPON ST,77006
2823,2418 MANDELL ST,77006
2824,2418 RALPH ST A,77006
2825,2418 RALPH ST B,77006
2826,2418 RALPH ST C,77006
2827,2418 UPAS ST,77006
2828,2419 COMMONWEALTH ST,77006
2829,2419 WAUGH DR,77006
2830,2419 YUPON ST,77006
2831,2421 COMMONWEALTH ST,77006
2832,2421 RALPH ST,77006
2833,2422 RALPH ST,77006
2834,2422 UPAS ST,77006
2835,2423 RALPH ST,77006
2836,2423 WAUGH DR,77006
2837,2425 RALPH ST,77006
2838,2427 RALPH ST,77006
2839,2431 STANFORD ST,77006
2840,2435 STANFORD ST,77006
2841,2439 STANFORD ST,77006
2842,25 COURTLANDT PL,77006
2843,2500 MANDELL ST,77006
2844,2500 YOAKUM BLVD,77006
2845,2501 COMMONWEALTH ST,77006
2846,2501 YUPON ST,77006
2847,2502 BAGBY ST,77006
2848,2502 MANDELL ST,77006
2849,2502 WHITNEY ST,77006
2850,2503 COMMONWEALTH ST,77006
2851,2504 BAGBY ST,77006
2852,2504 HELENA ST,77006
2853,2504 HOPKINS ST,77006
2854,2504 MANDELL ST 1,77006
2855,2504 MANDELL ST 2,77006
2856,2504 MANDELL ST 3,77006
2857,2504 MANDELL ST 4,77006
2858,2504 MANDELL ST 5,77006
2859,2504 WHITNEY ST,77006
2860,2504 YUPON ST,77006
2861,2505 COMMONWEALTH ST,77006
2862,2505 MANDELL ST,77006
2863,2505 WHITNEY ST,77006
2864,2505 YUPON ST,77006
2865,2506 BAGBY ST,77006
2866,2506 MANDELL ST 10,77006
2867,2506 MANDELL ST 5,77006
2868,2506 MANDELL ST 7,77006
2869,2506 MANDELL ST 8,77006
2870,2506 MANDELL ST 9,77006
2871,2506 RALPH ST,77006
2872,2506 VAN BUREN ST,77006
2873,2506 YUPON ST,77006
2874,2507 COMMONWEALTH ST,77006
2875,2507 MANDELL ST,77006
2876,2508 A MANDELL ST,77006
2877,2508 B MANDELL ST,77006
2878,2508 BAGBY ST,77006
2879,2508 C MANDELL ST,77006
2880,2508 D MANDELL ST,77006
2881,2508 GENESEE ST,77006
2882,2508 MASON ST,77006
2883,2508 RALPH ST,77006
2884,2508 YUPON ST,77006
2885,2509 COMMONWEALTH ST,77006
2886,2509 MANDELL ST,77006
2887,2509 VAN BUREN ST,77006
2888,2509 YUPON ST,77006
2889,2510 A MANDELL ST,77006
2890,2510 B MANDELL ST,77006
2891,2510 BAGBY ST,77006
2892,2510 C MANDELL ST,77006
2893,2510 GENESEE ST,77006
2894,2510 MORGAN ST,77006
2895,2511 COMMONWEALTH ST,77006
2896,2511 YUPON ST,77006
2897,2512 BAGBY ST,77006
2898,2512 MORGAN ST,77006
2899,2513 VAN BUREN ST,77006
2900,2514 BAGBY ST,77006
2901,2514 MORGAN ST,77006
2902,2515 HOPKINS ST,77006
2903,2516 BAGBY ST,77006
2904,2517 COMMON WEALTH AVE,77006
2905,2517 HELENA ST,77006
2906,2518 MASON ST B,77006
2907,2518 MASON ST C,77006
2908,2519 HELENA ST,77006
2909,2519 TAFT ST,77006
2910,2520 MASON ST,77006
2911,2521 COMMONWEALTH AVE,77006
2912,2521 YUPON ST,77006
2913,2522 WAUGH DR,77006
2914,2525 COMMON WEALTH AVE,77006
2915,2525 YUPON ST,77006
2916,2535 YUPON ST,77006
2917,2551 WINDSOR ST,77006
2918,2555 WINDSOR ST,77006
2919,26 PINEDALE ST,77006
2920,2600 HOPKINS ST,77006
2921,2600 RIDGEWOOD ST,77006
2922,2601 MISSOURI,77006
2923,2601 WAUGH DR 2,77006
2924,2602 COMMONWEALTH ST,77006
2925,2602 HOPKINS ST,77006
2926,2602 MONTROSE BLVD,77006
2927,2603 BOSTON ST,77006
2928,2603 COMMONWEALTH ST,77006
2929,2604 1/2 HOPKINS ST,77006
2930,2604 COMMONWEALTH ST,77006
2931,2604 HOPKINS ST,77006
2932,2604 MASON ST,77006
2933,2604 MONTROSE BLVD,77006
2934,2604 RIDGEWOOD ST,77006
2935,2604 WAUGH DR,77006
2936,2605 WAUGH DR 1,77006
2937,2606 COMMONWEALTH ST,77006
2938,2606 MONTROSE BLVD,77006
2939,2607 BOSTON ST,77006
2940,2607 COMMONWEALTH ST,77006
2941,2607 YUPON ST,77006
2942,2608 COMMONWEALTH ST,77006
2943,2608 MASON ST,77006
2944,2608 MONTROSE BLVD,77006
2945,2608 RIDGEWOOD ST,77006
2946,2608 YOAKUM BLVD,77006
2947,2610 BALDWIN ST,77006
2948,2610 YOAKUM BLVD,77006
2949,2610 YUPON ST,77006
2950,2611 BOSTON ST,77006
2951,2611 COMMONWEALTH ST,77006
2952,2612 BALDWIN ST,77006
2953,2612 MASON ST,77006
2954,2612 RIDGEWOOD ST,77006
2955,2612 YUPON ST,77006
2956,2613 WAUGH DR,77006
2957,2614 BALDWIN ST,77006
2958,2614 HELENA ST,77006
2959,2614 YOAKUM BLVD,77006
2960,2614 YUPON ST,77006
2961,2615 ALBANY ST,77006
2962,2615 COMMONWEALTH ST,77006
2963,2615 GRANT ST,77006
2964,2615 WAUGH DR,77006
2965,2616 COMMONWEALTH ST,77006
2966,2616 HELENA ST,77006
2967,2616 MASON ST,77006
2968,2616 RIDGEWOOD ST,77006
2969,2616 YUPON ST,77006
2970,2617 ALBANY ST,77006
2971,2617 GRANT ST,77006
2972,2617 HOPKINS ST,77006
2973,2617 YUPON ST,77006
2974,2618 ALBANY ST,77006
2975,2618 COMMONWEALTH ST,77006
2976,2618 HELENA ST,77006
2977,2618 YOAKUM BLVD,77006
2978,2619 COMMONWEALTH ST,77006
2979,2619 HELENA ST,77006
2980,2619 HOPKINS ST,77006
2981,2620 COMMONWEALTH ST,77006
2982,2620 HELENA ST,77006
2983,2620 YOAKUM BLVD,77006
2984,2621 ALBANY ST,77006
2985,2622 ALBANY ST,77006
2986,2622 COMMONWEALTH ST,77006
2987,2622 HELENA ST,77006
2988,2623 ALBANY ST,77006
2989,2623 COMMONWEALTH ST,77006
2990,2624 COMMONWEALTH ST,77006
2991,2624 HELENA ST,77006
2992,2625 ALBANY ST,77006
2993,2626 ALBANY ST,77006
2994,2626 COMMONWEALTH ST,77006
2995,2626 YOAKUM BLVD,77006
2996,2627 COMMONWEALTH ST,77006
2997,2630 ALBANY ST,77006
2998,2631 COMMONWEALTH ST,77006
2999,2641 HELENA ST,77006
3000,2643 HELENA ST,77006
3001,2645 HELENA ST,77006
3002,2647 HELENA ST,77006
3003,2649 HELENA ST,77006
3004,2651 HELENA ST,77006
3005,2700 MASON ST,77006
3006,2700 RIDGEWOOD ST,77006
3007,2701 YUPON ST,77006
3008,2702 RIDGEWOOD ST,77006
3009,2704 BALDWIN ST,77006
3010,2704 RIDGEWOOD ST,77006
3011,2705 YUPON ST,77006
3012,2706 RIDGEWOOD ST,77006
3013,2708 RIDGEWOOD ST,77006
3014,2709 YUPON ST,77006
3015,2710 LOUISIANA ST,77006
3016,2710 RIDGEWOOD ST,77006
3017,2711 BALDWIN ST,77006
3018,2711 TAFT ST,77006
3019,2711 YUPON ST,77006
3020,2714 BOSTON ST,77006
3021,2715 BALDWIN ST,77006
3022,2715 MASON ST,77006
3023,2716 BAGBY ST,77006
3024,2716 BOSTON ST,77006
3025,2717 BALDWIN ST,77006
3026,2717 MASON ST,77006
3027,2718 BAGBY ST,77006
3028,2718 BOSTON ST,77006
3029,2719 MASON ST,77006
3030,2720 BOSTON ST,77006
3031,2802 ALBANY ST,77006
3032,2802 BOSTON ST,77006
3033,2803 ALBANY ST,77006
3034,2804 BALDWIN ST A,77006
3035,2804 BALDWIN ST B,77006
3036,2804 BALDWIN ST C,77006
3037,2805 MASON ST,77006
3038,2807 ALBANY ST,77006
3039,2807 MASON ST,77006
3040,2809 MASON ST,77006
3041,2810 HELENA ST,77006
3042,2811 ALBANY ST,77006
3043,2814 HELENA ST,77006
3044,2815 ALBANY ST,77006
3045,2818 HELENA ST,77006
3046,2819 ALBANY ST,77006
3047,2822 HELENA ST,77006
3048,2823 ALBANY ST,77006
3049,2826 HELENA ST,77006
3050,2830 HELENA ST,77006
3051,2901 BAMMEL LN #25,77098
3052,2908 ALBANY ST,77006
3053,2909 ALBANY ST,77006
3054,2909 BALDWIN ST,77006
3055,2910 ALBANY ST,77006
3056,2911 ALBANY ST,77006
3057,2911 HELENA ST,77006
3058,2912 ALBANY ST,77006
3059,2912 HELENA ST,77006
3060,2913 ALBANY ST,77006
3061,2915 HELENA ST,77006
3062,2916 ALBANY ST,77006
3063,2917 HELENA ST,77006
3064,2919 HELENA ST,77006
3065,2921 HELENA ST,77006
3066,2923 HELENA ST,77006
3067,2924 HELENA ST 1,77006
3068,2932 WROXTON RD,77005
3069,3 COURTLANDT PL,77006
3070,30 OAKDALE ST,77006
3071,300 DREW ST,77006
3072,3002 BALDWIN ST,77006
3073,3004 BAGBY ST,77006
3074,3006 BALDWIN ST,77006
3075,3007 BRAZOS ST,77006
3076,301 DREW ST,77006
3077,301 MCGOWEN ST,77006
3078,301 W DREW ST,77006
3079,301 WELCH ST,77006
3080,3010 BALDWIN ST,77006
3081,3010 BRAZOS ST,77006
3082,3010 HELENA ST,77006
3083,3012 BRAZOS ST,77006
3084,3012 HELENA ST,77006
3085,3014 BALDWIN ST,77006
3086,3014 BRAZOS ST,77006
3087,3018 BALDWIN ST,77006
3088,302 AVONDALE ST A,77006
3089,302 AVONDALE ST B,77006
3090,302 AVONDALE ST C,77006
3091,302 AVONDALE ST D,77006
3092,302 AVONDALE ST E,77006
3093,302 BREMOND ST,77006
3094,302 DENNIS ST,77006
3095,302 FARGO ST,77006
3096,302 W DREW ST,77006
3097,3022 BALDWIN ST,77006
3098,303 DREW ST,77006
3099,303 FARGO ST,77006
3100,303 HAWTHORNE ST,77006
3101,303 MCGOWEN ST,77006
3102,303 PEDEN ST,77006
3103,303 WELCH ST,77006
3104,304 AVONDALE ST A,77006
3105,304 AVONDALE ST B,77006
3106,304 AVONDALE ST C,77006
3107,304 AVONDALE ST D,77006
3108,304 BOMAR ST,77006
3109,304 BREMOND ST,77006
3110,304 HAWTHORNE ST,77006
3111,305 DREW ST,77006
3112,305 FARGO ST,77006
3113,305 MCGOWEN ST,77006
3114,305 PEDEN ST,77006
3115,305 W DREW ST,77006
3116,306 BOMAR ST,77006
3117,306 BREMOND ST,77006
3118,306 DREW ST,77006
3119,306 FARGO ST,77006
3120,306 W DREW ST,77006
3121,306 WILLARD ST,77006
3122,307 BOMAR ST,77006
3123,307 DREW ST,77006
3124,307 FARGO ST,77006
3125,307 MCGOWEN ST,77006
3126,307 PEDEN ST,77006
3127,307 WELCH ST,77006
3128,307 WILLARD ST,77006
3129,308 BOMAR ST,77006
3130,308 BREMOND ST,77006
3131,308 DENNIS ST,77006
3132,308 HYDE PARK BLVD,77006
3133,308 W DREW ST,77006
3134,308 WELCH ST,77006
3135,308 WILLARD ST,77006
3136,309 DREW ST,77006
3137,309 MCGOWEN ST,77006
3138,309 PEDEN ST,77006
3139,309 W DREW ST,77006
3140,310 BOMAR ST,77006
3141,310 BREMOND ST,77006
3142,310 DENNIS ST,77006
3143,310 DREW ST,77006
3144,310 FARGO ST,77006
3145,310 HYDE PARK BLVD,77006
3146,310 WELCH ST,77006
3147,3104 BAGBY ST,77006
3148,3104 BAGBY ST B,77006
3149,3104 BAGBY ST C,77006
3150,311 FAIRVIEW AVE,77006
3151,311 MCGOWEN ST,77006
3152,311 PEDEN ST,77006
3153,312 BOMAR ST,77006
3154,312 BREMOND ST,77006
3155,312 PEDEN ST,77006
3156,312 WELCH ST,77006
3157,314 BOMAR ST,77006
3158,314 FARGO ST,77006
3159,314 PEDEN ST,77006
3160,315 PEDEN ST,77006
3161,315 W DREW ST,77006
3162,315 WILLARD ST,77006
3163,318 FARGO ST,77006
3164,318 HAWTHORNE ST,77006
3165,319 W DREW ST,77006
3166,32 PINEDALE ST,77006
3167,320 PEDEN ST,77006
3168,322 FARGO ST,77006
3169,322 PEDEN ST,77006
3170,323 W DREW ST,77006
3171,324 BOMAR ST,77006
3172,324 HAWTHORNE ST,77006
3173,326 BOMAR ST,77006
3174,328 BOMAR ST,77006
3175,328 W ALABAMA ST,77006
3176,330 BOMAR ST,77006
3177,3300 TAFT ST,77006
3178,3300 TAFT ST A,77006
3179,3300 TAFT ST B,77006
3180,3300 TAFT ST C,77006
3181,3300 TAFT ST D,77006
3182,3300 TAFT ST E,77006
3183,3300 TAFT ST F,77006
3184,3304 YUPON ST,77006
3185,3306 YUPON ST,77006
3186,3310 YUPON ST,77006
3187,332 BOMAR ST,77006
3188,332 W ALABAMA ST,77006
3189,3330 GRAUSTARK ST,77006
3190,3330 WHITNEY ST,77006
3191,3332 GRAUSTARK ST,77006
3192,3332 WHITNEY ST,77006
3193,3334 WHITNEY ST,77006
3194,3336 WHITNEY ST,77006
3195,334 BOMAR ST,77006
3196,336 BOMAR ST,77006
3197,338 BOMAR ST,77006
3198,340 BOMAR ST,77006
